run	event	kind	theta	ntrack	anode	face	slice	nblob0	nghost0	nblob	nghost	nsoft	q_true0	q_true	q_reco	wmax0_u	wmax0_v	wmax0_w	wmax_u	wmax_v	wmax_w	wmean_u	wmean_v	wmean_w
1	9	cosmic	-1	1	9	1	546	1	0	1	0	0	18455.125	18455.125	20151.30078125	5	8	5	5	8	5	5.0	8.0	5.0
1	9	cosmic	-1	1	9	1	547	2	0	2	0	0	18499.73998260498	18499.73998260498	17879.111328125	5	5	5	5	5	5	4.0	3.0	3.5
1	9	cosmic	-1	1	9	1	548	2	0	2	0	0	18369.70155096054	18369.70155096054	18181.873958587646	5	4	4	5	4	4	3.5	2.5	2.5
1	9	cosmic	-1	1	9	1	549	1	0	1	0	0	18409.134765625	18409.134765625	19348.134765625	5	6	5	5	6	5	5.0	6.0	5.0
1	9	cosmic	-1	1	9	1	550	1	0	1	0	0	18351.431640625	18351.431640625	20491.169921875	5	4	6	5	4	6	5.0	4.0	6.0
1	9	cosmic	-1	1	9	1	551	1	0	1	0	0	18426.126953125	18426.126953125	18271.435546875	5	7	3	5	7	3	5.0	7.0	3.0
1	9	cosmic	-1	1	9	1	552	1	0	1	0	0	18437.8125	18437.8125	18081.654296875	4	7	5	4	7	5	4.0	7.0	5.0
1	9	cosmic	-1	1	9	1	553	1	0	1	0	0	18370.224609375	18370.224609375	18769.99609375	4	8	4	4	8	4	4.0	8.0	4.0
1	9	cosmic	-1	1	9	1	554	1	0	1	0	0	18393.845703125	18393.845703125	19333.482421875	5	7	6	5	7	6	5.0	7.0	6.0
1	9	cosmic	-1	1	9	1	555	1	0	1	0	0	18471.095703125	18471.095703125	18954.53125	5	7	6	5	7	6	5.0	7.0	6.0
1	9	cosmic	-1	1	9	1	556	1	0	1	0	0	18428.263671875	18428.263671875	18556.25390625	4	7	4	4	7	4	4.0	7.0	4.0
1	9	cosmic	-1	1	9	1	557	1	0	1	0	0	18370.8046875	18370.8046875	19335.638671875	5	5	5	5	5	5	5.0	5.0	5.0
1	9	cosmic	-1	1	9	1	558	1	0	1	0	0	18438.42578125	18438.42578125	19607.2890625	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	559	1	0	1	0	0	18389.849609375	18389.849609375	17227.458984375	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	560	1	0	1	0	0	18415.814453125	18415.814453125	19834.548828125	4	8	5	4	8	5	4.0	8.0	5.0
1	9	cosmic	-1	1	9	1	561	1	0	1	0	0	18492.171875	18492.171875	19544.001953125	5	8	5	5	8	5	5.0	8.0	5.0
1	9	cosmic	-1	1	9	1	562	1	0	1	0	0	18429.197265625	18429.197265625	18586.1953125	5	6	5	5	6	5	5.0	6.0	5.0
1	9	cosmic	-1	1	9	1	563	1	0	1	0	0	18385.830078125	18385.830078125	19178.41015625	5	6	5	5	6	5	5.0	6.0	5.0
1	9	cosmic	-1	1	9	1	564	1	0	1	0	0	18330.8046875	18330.8046875	18720.791015625	5	6	5	5	6	5	5.0	6.0	5.0
1	9	cosmic	-1	1	9	1	565	1	0	1	0	0	18349.287109375	18349.287109375	18359.654296875	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	566	1	0	1	0	0	18409.90625	18409.90625	19463.814453125	5	6	4	5	6	4	5.0	6.0	4.0
1	9	cosmic	-1	1	9	1	567	2	1	2	1	1	18282.48046875	18282.48046875	18459.992012023926	4	7	3	4	7	3	3.0	4.5	2.0
1	9	cosmic	-1	1	9	1	568	1	0	1	0	0	18293.73046875	18293.73046875	18357.79296875	4	8	3	4	8	3	4.0	8.0	3.0
1	9	cosmic	-1	1	9	1	569	1	0	1	0	0	18313.443359375	18313.443359375	18181.189453125	4	7	5	4	7	5	4.0	7.0	5.0
1	9	cosmic	-1	1	9	1	570	1	0	1	0	0	18369.798828125	18369.798828125	19529.31640625	4	7	5	4	7	5	4.0	7.0	5.0
1	9	cosmic	-1	1	9	1	571	1	0	1	0	0	18324.86328125	18324.86328125	17498.0703125	4	6	4	4	6	4	4.0	6.0	4.0
1	9	cosmic	-1	1	9	1	572	2	0	2	0	0	18292.43541908264	18292.43541908264	18428.664581298828	5	6	6	5	6	6	5.0	3.5	4.5
1	9	cosmic	-1	1	9	1	573	1	0	1	0	0	18313.052734375	18313.052734375	18612.85546875	5	6	4	5	6	4	5.0	6.0	4.0
1	9	cosmic	-1	1	9	1	574	1	0	1	0	0	18267.521484375	18267.521484375	18546.345703125	4	6	6	4	6	6	4.0	6.0	6.0
1	9	cosmic	-1	1	9	1	575	2	0	1	0	0	18340.278827667236	18316.7109375	19303.48046875	5	4	4	5	4	4	5.0	4.0	4.0
1	9	cosmic	-1	1	9	1	576	1	0	1	0	0	18289.2890625	18289.2890625	18350.177734375	5	6	6	5	6	6	5.0	6.0	6.0
1	9	cosmic	-1	1	9	1	577	2	1	2	1	1	17931.34375	17931.34375	17978.78118133545	4	6	3	4	6	3	3.0	4.0	2.0
1	9	cosmic	-1	1	9	1	578	1	0	1	0	0	18272.37890625	18272.37890625	18810.091796875	5	7	4	5	7	4	5.0	7.0	4.0
1	9	cosmic	-1	1	9	1	579	2	0	1	0	0	18250.180234909058	18237.916015625	17953.0703125	5	6	6	5	6	6	5.0	6.0	6.0
1	9	cosmic	-1	1	9	1	580	1	0	1	0	0	18284.875	18284.875	18689.48828125	4	7	3	4	7	3	4.0	7.0	3.0
1	9	cosmic	-1	1	9	1	581	1	0	1	0	0	18315.681640625	18315.681640625	18664.5234375	5	6	4	5	6	4	5.0	6.0	4.0
1	9	cosmic	-1	1	9	1	582	1	0	1	0	0	18282.171875	18282.171875	18602.3984375	5	5	5	5	5	5	5.0	5.0	5.0
1	9	cosmic	-1	1	9	1	583	1	0	1	0	0	18254.9140625	18254.9140625	18608.126953125	4	7	4	4	7	4	4.0	7.0	4.0
1	9	cosmic	-1	1	9	1	584	1	0	1	0	0	18228.087890625	18228.087890625	18269.5390625	4	7	5	4	7	5	4.0	7.0	5.0
1	9	cosmic	-1	1	9	1	585	1	0	1	0	0	18273.080078125	18273.080078125	19166.8671875	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	586	1	0	1	0	0	18322.080078125	18322.080078125	18048.400390625	4	7	4	4	7	4	4.0	7.0	4.0
1	9	cosmic	-1	1	9	1	587	1	0	1	0	0	18271.95703125	18271.95703125	19190.724609375	4	7	4	4	7	4	4.0	7.0	4.0
1	9	cosmic	-1	1	9	1	588	1	0	1	0	0	18242.265625	18242.265625	18532.6484375	4	6	4	4	6	4	4.0	6.0	4.0
1	9	cosmic	-1	1	9	1	589	1	0	1	0	0	18267.51171875	18267.51171875	19066.658203125	4	6	4	4	6	4	4.0	6.0	4.0
1	9	cosmic	-1	1	9	1	590	1	0	1	0	0	18275.208984375	18275.208984375	19710.587890625	5	7	4	5	7	4	5.0	7.0	4.0
1	9	cosmic	-1	1	9	1	591	1	0	1	0	0	18216.9921875	18216.9921875	18319.939453125	5	8	5	5	8	5	5.0	8.0	5.0
1	9	cosmic	-1	1	9	1	592	1	0	1	0	0	18253.7421875	18253.7421875	19206.462890625	5	7	4	5	7	4	5.0	7.0	4.0
1	9	cosmic	-1	1	9	1	593	1	0	1	0	0	18264.46484375	18264.46484375	18380.326171875	4	8	6	4	8	6	4.0	8.0	6.0
1	9	cosmic	-1	1	9	1	594	1	0	1	0	0	18229.564453125	18229.564453125	18134.833984375	5	8	4	5	8	4	5.0	8.0	4.0
1	9	cosmic	-1	1	9	1	595	1	0	1	0	0	18217.1328125	18217.1328125	17981.056640625	5	7	4	5	7	4	5.0	7.0	4.0
1	9	cosmic	-1	1	9	1	596	1	0	1	0	0	18247.25	18247.25	19159.685546875	5	8	6	5	8	6	5.0	8.0	6.0
1	9	cosmic	-1	1	9	1	597	1	0	1	0	0	18179.12890625	18179.12890625	18533.59375	5	6	4	5	6	4	5.0	6.0	4.0
1	9	cosmic	-1	1	9	1	598	1	0	1	0	0	18150.267578125	18150.267578125	17875.69921875	4	6	5	4	6	5	4.0	6.0	5.0
1	9	cosmic	-1	1	9	1	599	1	0	1	0	0	18192.55859375	18192.55859375	18410.263671875	5	4	5	5	4	5	5.0	4.0	5.0
1	9	cosmic	-1	1	9	1	600	1	0	1	0	0	18134.896484375	18134.896484375	17741.873046875	5	4	4	5	4	4	5.0	4.0	4.0
1	9	cosmic	-1	1	9	1	601	1	0	1	0	0	18150.44140625	18150.44140625	18703.904296875	5	6	5	5	6	5	5.0	6.0	5.0
1	9	cosmic	-1	1	9	1	602	1	0	1	0	0	18228.326171875	18228.326171875	19375.2578125	4	6	5	4	6	5	4.0	6.0	5.0
1	9	cosmic	-1	1	9	1	603	1	0	1	0	0	18214.62890625	18214.62890625	17553.15234375	4	8	5	4	8	5	4.0	8.0	5.0
1	9	cosmic	-1	1	9	1	604	2	0	2	0	0	18215.21127319336	18215.21127319336	17495.798959732056	4	5	5	4	5	5	4.0	3.0	4.0
1	9	cosmic	-1	1	9	1	605	1	0	1	0	0	18202.298828125	18202.298828125	19292.681640625	4	6	5	4	6	5	4.0	6.0	5.0
1	9	cosmic	-1	1	9	1	606	2	0	1	0	0	18222.770352363586	18207.0078125	19405.015625	5	6	5	5	6	5	5.0	6.0	5.0
1	9	cosmic	-1	1	9	1	607	2	0	2	0	1	17976.901027679443	17976.901027679443	19376.654052734375	5	5	5	5	5	5	4.5	3.0	4.0
1	9	cosmic	-1	1	9	1	608	1	0	1	0	0	18244.59375	18244.59375	18313.482421875	5	7	4	5	7	4	5.0	7.0	4.0
1	9	cosmic	-1	1	9	1	609	1	0	1	0	0	18218.740234375	18218.740234375	19188.640625	5	7	4	5	7	4	5.0	7.0	4.0
1	9	cosmic	-1	1	9	1	610	1	0	1	0	0	18145.990234375	18145.990234375	18693.80859375	5	9	4	5	9	4	5.0	9.0	4.0
1	9	cosmic	-1	1	9	1	611	1	0	1	0	0	18081.97265625	18081.97265625	19053.7578125	5	5	4	5	5	4	5.0	5.0	4.0
1	9	cosmic	-1	1	9	1	612	1	0	1	0	0	18070.25	18070.25	19267.556640625	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	613	1	0	1	0	0	18166.37109375	18166.37109375	17898.908203125	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	614	2	0	2	0	0	18144.82481765747	18144.82481765747	19346.82945251465	4	5	4	4	5	4	4.0	3.0	3.5
1	9	cosmic	-1	1	9	1	615	2	0	2	0	0	18100.44755744934	18100.44755744934	19373.444778442383	4	6	5	4	6	5	4.0	3.5	4.0
1	9	cosmic	-1	1	9	1	616	1	0	1	0	0	18153.677734375	18153.677734375	18564.279296875	4	6	3	4	6	3	4.0	6.0	3.0
1	9	cosmic	-1	1	9	1	617	1	0	1	0	0	18148.79296875	18148.79296875	18039.943359375	4	6	6	4	6	6	4.0	6.0	6.0
1	9	cosmic	-1	1	9	1	618	1	0	1	0	0	18148.841796875	18148.841796875	18874.4375	5	7	6	5	7	6	5.0	7.0	6.0
1	9	cosmic	-1	1	9	1	619	1	0	1	0	0	18184.822265625	18184.822265625	18201.240234375	5	6	3	5	6	3	5.0	6.0	3.0
1	9	cosmic	-1	1	9	1	620	1	0	1	0	0	18119.330078125	18119.330078125	19031.73046875	5	6	6	5	6	6	5.0	6.0	6.0
1	9	cosmic	-1	1	9	1	621	2	0	2	0	0	18134.579961776733	18134.579961776733	19358.061416625977	5	5	4	5	5	4	4.5	3.0	3.5
1	9	cosmic	-1	1	9	1	622	1	0	1	0	0	18114.69140625	18114.69140625	17587.15234375	4	6	6	4	6	6	4.0	6.0	6.0
1	9	cosmic	-1	1	9	1	623	2	0	2	0	0	18121.748005867004	18121.748005867004	18908.15495300293	5	6	4	5	6	4	4.0	3.5	3.0
1	9	cosmic	-1	1	9	1	624	1	0	1	0	0	18146.77734375	18146.77734375	18290.748046875	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	625	1	0	1	0	0	18128.5546875	18128.5546875	17340.068359375	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	626	1	0	1	0	0	18069.544921875	18069.544921875	18586.91015625	5	6	4	5	6	4	5.0	6.0	4.0
1	9	cosmic	-1	1	9	1	627	3	0	3	0	0	18070.41648864746	18070.41648864746	18739.913764953613	5	4	5	5	4	5	4.3	2.0	3.7
1	9	cosmic	-1	1	9	1	628	1	0	1	0	0	18021.87109375	18021.87109375	18430.42578125	5	6	4	5	6	4	5.0	6.0	4.0
1	9	cosmic	-1	1	9	1	629	1	0	1	0	0	18028.890625	18028.890625	18150.296875	5	8	4	5	8	4	5.0	8.0	4.0
1	9	cosmic	-1	1	9	1	630	2	0	2	0	0	18115.04406929016	18115.04406929016	18146.359375	5	5	5	5	5	5	5.0	3.0	4.0
1	9	cosmic	-1	1	9	1	631	1	0	1	0	0	18115.333984375	18115.333984375	18391.17578125	5	6	4	5	6	4	5.0	6.0	4.0
1	9	cosmic	-1	1	9	1	632	1	0	1	0	0	18059.49609375	18059.49609375	17967.69140625	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	633	1	0	1	0	0	18083.646484375	18083.646484375	19597.248046875	5	6	5	5	6	5	5.0	6.0	5.0
1	9	cosmic	-1	1	9	1	634	2	0	2	0	0	18101.85717201233	18101.85717201233	17993.543029785156	5	6	4	5	6	4	4.5	3.5	3.5
1	9	cosmic	-1	1	9	1	635	1	0	1	0	0	17985.4921875	17985.4921875	17316.310546875	6	7	3	6	7	3	6.0	7.0	3.0
1	9	cosmic	-1	1	9	1	636	1	0	1	0	0	17966.86328125	17966.86328125	18379.16015625	5	5	4	5	5	4	5.0	5.0	4.0
1	9	cosmic	-1	1	9	1	637	2	0	2	0	0	17986.010425567627	17986.010425567627	18065.99604034424	4	4	5	4	4	5	3.5	2.5	3.5
1	9	cosmic	-1	1	9	1	638	1	0	1	0	0	17958.65234375	17958.65234375	18349.560546875	4	6	3	4	6	3	4.0	6.0	3.0
1	9	cosmic	-1	1	9	1	639	2	0	1	0	0	17968.112230300903	17961.267578125	18631.267578125	4	6	5	4	6	5	4.0	6.0	5.0
1	9	cosmic	-1	1	9	1	640	1	0	1	0	0	17877.162109375	17877.162109375	18746.556640625	4	6	5	4	6	5	4.0	6.0	5.0
1	9	cosmic	-1	1	9	1	641	1	0	1	0	0	18045.84765625	18045.84765625	18360.744140625	5	4	4	5	4	4	5.0	4.0	4.0
1	9	cosmic	-1	1	9	1	642	2	0	1	0	0	18014.389596939087	17990.220703125	17536.68359375	6	6	4	6	6	4	6.0	6.0	4.0
1	9	cosmic	-1	1	9	1	643	1	0	1	0	0	18009.1640625	18009.1640625	18273.0390625	6	7	4	6	7	4	6.0	7.0	4.0
1	9	cosmic	-1	1	9	1	644	1	0	1	0	0	18026.642578125	18026.642578125	17936.166015625	5	8	3	5	8	3	5.0	8.0	3.0
1	9	cosmic	-1	1	9	1	645	1	0	1	0	0	18050.73046875	18050.73046875	18432.21484375	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	646	1	0	1	0	0	18094.5078125	18094.5078125	19401.67578125	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	647	1	0	1	0	0	18012.1171875	18012.1171875	18632.880859375	5	6	5	5	6	5	5.0	6.0	5.0
1	9	cosmic	-1	1	9	1	648	1	0	1	0	0	17929.091796875	17929.091796875	18234.419921875	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	649	1	0	1	0	0	17908.078125	17908.078125	18301.982421875	4	7	5	4	7	5	4.0	7.0	5.0
1	9	cosmic	-1	1	9	1	650	1	0	1	0	0	18025.970703125	18025.970703125	17594.55859375	5	7	4	5	7	4	5.0	7.0	4.0
1	9	cosmic	-1	1	9	1	651	2	0	1	0	0	17978.30351638794	17955.05078125	18750.494140625	5	6	5	5	6	5	5.0	6.0	5.0
1	9	cosmic	-1	1	9	1	652	2	0	2	0	0	17625.63215827942	17625.63215827942	19356.352294921875	5	4	6	5	4	6	5.0	2.5	5.0
1	9	cosmic	-1	1	9	1	653	1	0	1	0	0	17884.333984375	17884.333984375	18266.14453125	5	7	4	5	7	4	5.0	7.0	4.0
1	9	cosmic	-1	1	9	1	654	2	0	2	0	0	17870.8107585907	17870.8107585907	17630.36135482788	5	6	4	5	6	4	5.0	3.5	4.0
1	9	cosmic	-1	1	9	1	655	1	0	1	0	0	17977.662109375	17977.662109375	18176.8671875	4	6	4	4	6	4	4.0	6.0	4.0
1	9	cosmic	-1	1	9	1	656	1	0	1	0	0	17957.3984375	17957.3984375	18197.279296875	5	7	6	5	7	6	5.0	7.0	6.0
1	9	cosmic	-1	1	9	1	657	1	0	1	0	0	17969.7265625	17969.7265625	17978.31640625	5	5	5	5	5	5	5.0	5.0	5.0
1	9	cosmic	-1	1	9	1	658	2	0	2	0	1	17928.73613882065	17928.73613882065	18077.645385742188	4	5	5	4	5	5	3.5	3.0	3.5
1	9	cosmic	-1	1	9	1	659	1	0	1	0	0	17994.791015625	17994.791015625	17716.888671875	4	8	5	4	8	5	4.0	8.0	5.0
1	9	cosmic	-1	1	9	1	660	1	0	1	0	0	17969.66015625	17969.66015625	18472.619140625	5	8	5	5	8	5	5.0	8.0	5.0
1	9	cosmic	-1	1	9	1	661	2	0	2	0	0	17975.00185775757	17975.00185775757	17211.246047973633	5	6	6	5	6	6	4.5	3.5	4.5
1	9	cosmic	-1	1	9	1	662	2	0	2	0	1	17727.703130722046	17727.703130722046	18732.13037109375	6	5	6	6	5	6	5.5	3.0	4.5
1	9	cosmic	-1	1	9	1	663	1	0	1	0	0	17884.509765625	17884.509765625	18083.01171875	6	5	5	6	5	5	6.0	5.0	5.0
1	9	cosmic	-1	1	9	1	664	1	0	1	0	0	17915.056640625	17915.056640625	17864.0546875	6	4	5	6	4	5	6.0	4.0	5.0
1	9	cosmic	-1	1	9	1	665	2	0	1	0	0	18015.679523468018	17994.052734375	18697.970703125	5	5	4	5	5	4	5.0	5.0	4.0
1	9	cosmic	-1	1	9	1	666	1	0	1	0	0	17960.28125	17960.28125	18107.537109375	5	6	6	5	6	6	5.0	6.0	6.0
1	9	cosmic	-1	1	9	1	667	1	0	1	0	0	17843.09765625	17843.09765625	18373.814453125	5	6	4	5	6	4	5.0	6.0	4.0
1	9	cosmic	-1	1	9	1	668	2	0	2	0	0	17851.241939544678	17851.241939544678	18068.41135597229	5	4	6	5	4	6	5.0	2.5	4.5
1	9	cosmic	-1	1	9	1	669	1	0	1	0	0	17871.541015625	17871.541015625	18311.3125	5	5	6	5	5	6	5.0	5.0	6.0
1	9	cosmic	-1	1	9	1	670	1	0	1	0	0	17870.671875	17870.671875	18139.810546875	5	4	3	5	4	3	5.0	4.0	3.0
1	9	cosmic	-1	1	9	1	671	1	0	1	0	0	17927.689453125	17927.689453125	18951.677734375	5	7	6	5	7	6	5.0	7.0	6.0
1	9	cosmic	-1	1	9	1	672	1	0	1	0	0	17881.91015625	17881.91015625	18333.599609375	5	6	4	5	6	4	5.0	6.0	4.0
1	9	cosmic	-1	1	9	1	673	1	0	1	0	0	17917.13671875	17917.13671875	17809.03125	5	6	6	5	6	6	5.0	6.0	6.0
1	9	cosmic	-1	1	9	1	674	1	0	1	0	0	17841.259765625	17841.259765625	18952.943359375	5	6	6	5	6	6	5.0	6.0	6.0
1	9	cosmic	-1	1	9	1	675	2	0	1	0	0	17840.61225128174	17836.23046875	17467.341796875	4	6	6	4	6	6	4.0	6.0	6.0
1	9	cosmic	-1	1	9	1	676	1	0	1	0	0	17810.658203125	17810.658203125	18777.17578125	3	7	5	3	7	5	3.0	7.0	5.0
1	9	cosmic	-1	1	9	1	677	2	0	2	0	0	17946.66428565979	17946.66428565979	17411.919342041016	5	5	5	5	5	5	4.5	3.0	4.0
1	9	cosmic	-1	1	9	1	678	2	0	2	0	1	17796.100030899048	17796.100030899048	18582.535522460938	4	5	5	4	5	5	4.0	3.0	4.0
1	9	cosmic	-1	1	9	1	679	1	0	1	0	0	17796.302734375	17796.302734375	18657.693359375	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	680	1	0	1	0	0	17827.0859375	17827.0859375	18337.208984375	5	8	4	5	8	4	5.0	8.0	4.0
1	9	cosmic	-1	1	9	1	681	1	0	1	0	0	17751.173828125	17751.173828125	19011.41015625	5	6	5	5	6	5	5.0	6.0	5.0
1	9	cosmic	-1	1	9	1	682	2	0	2	0	0	17831.8680267334	17831.8680267334	17866.43768310547	6	4	5	6	4	5	5.5	2.5	4.0
1	9	cosmic	-1	1	9	1	683	1	0	1	0	0	17870.76171875	17870.76171875	17863.869140625	5	7	4	5	7	4	5.0	7.0	4.0
1	9	cosmic	-1	1	9	1	684	1	0	1	0	0	17811.404296875	17811.404296875	18307.81640625	4	8	4	4	8	4	4.0	8.0	4.0
1	9	cosmic	-1	1	9	1	685	2	0	2	0	0	17805.296646118164	17805.296646118164	17876.564453125	4	4	4	4	4	4	4.0	2.5	3.5
1	9	cosmic	-1	1	9	1	686	1	0	1	0	0	17643.181640625	17643.181640625	17373.947265625	4	5	3	4	5	3	4.0	5.0	3.0
1	9	cosmic	-1	1	9	1	687	1	0	1	0	0	17799.16796875	17799.16796875	18095.67578125	5	6	3	5	6	3	5.0	6.0	3.0
1	9	cosmic	-1	1	9	1	688	1	0	1	0	0	17795.779296875	17795.779296875	18244.935546875	5	6	6	5	6	6	5.0	6.0	6.0
1	9	cosmic	-1	1	9	1	689	1	0	1	0	0	17842.001953125	17842.001953125	18436.8671875	5	8	5	5	8	5	5.0	8.0	5.0
1	9	cosmic	-1	1	9	1	690	1	0	1	0	0	17852.912109375	17852.912109375	17887.9453125	5	6	6	5	6	6	5.0	6.0	6.0
1	9	cosmic	-1	1	9	1	691	1	0	1	0	0	17800.9140625	17800.9140625	18083.357421875	4	7	6	4	7	6	4.0	7.0	6.0
1	9	cosmic	-1	1	9	1	692	1	0	1	0	0	17840.59765625	17840.59765625	18502.2578125	5	6	4	5	6	4	5.0	6.0	4.0
1	9	cosmic	-1	1	9	1	693	1	0	1	0	0	17834.7421875	17834.7421875	17662.775390625	5	7	6	5	7	6	5.0	7.0	6.0
1	9	cosmic	-1	1	9	1	694	1	0	1	0	0	17775.03515625	17775.03515625	19446.44140625	4	8	5	4	8	5	4.0	8.0	5.0
1	9	cosmic	-1	1	9	1	695	2	0	2	0	0	17738.703426361084	17738.703426361084	17006.8494682312	5	5	4	5	5	4	4.0	3.0	3.0
1	9	cosmic	-1	1	9	1	696	2	0	2	0	0	17510.43970155716	17510.43970155716	18008.6328125	4	4	4	4	4	4	3.5	2.5	3.0
1	9	cosmic	-1	1	9	1	697	2	1	2	1	1	17770.169921875	17770.169921875	17325.902273893356	6	6	3	6	6	3	4.0	4.0	2.0
1	9	cosmic	-1	1	9	1	698	1	0	1	0	0	17746.4921875	17746.4921875	18218.1171875	6	6	5	6	6	5	6.0	6.0	5.0
1	9	cosmic	-1	1	9	1	699	1	0	1	0	0	17744.734375	17744.734375	18846.951171875	6	6	5	6	6	5	6.0	6.0	5.0
1	9	cosmic	-1	1	9	1	700	1	0	1	0	0	17730.8125	17730.8125	17204.890625	6	5	6	6	5	6	6.0	5.0	6.0
1	9	cosmic	-1	1	9	1	701	2	0	2	0	0	17807.74490737915	17807.74490737915	16947.60483932495	6	5	4	6	5	4	5.5	3.0	3.5
1	9	cosmic	-1	1	9	1	702	1	0	1	0	0	17756.623046875	17756.623046875	17799.9375	4	7	6	4	7	6	4.0	7.0	6.0
1	9	cosmic	-1	1	9	1	703	1	0	1	0	0	17656.802734375	17656.802734375	18917.052734375	4	7	5	4	7	5	4.0	7.0	5.0
1	9	cosmic	-1	1	9	1	704	1	0	1	0	0	17696.0078125	17696.0078125	18240.994140625	3	8	4	3	8	4	3.0	8.0	4.0
1	9	cosmic	-1	1	9	1	705	1	0	1	0	0	17727.60546875	17727.60546875	18425.90625	5	7	4	5	7	4	5.0	7.0	4.0
1	9	cosmic	-1	1	9	1	706	2	0	1	0	0	17684.14214706421	17664.38671875	18804.232421875	5	6	4	5	6	4	5.0	6.0	4.0
1	9	cosmic	-1	1	9	1	707	1	0	1	0	0	17689.912109375	17689.912109375	17891.60546875	5	7	6	5	7	6	5.0	7.0	6.0
1	9	cosmic	-1	1	9	1	708	1	0	1	0	0	17712.57421875	17712.57421875	18418.681640625	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	709	1	0	1	0	0	17769.26171875	17769.26171875	18362.841796875	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	710	1	0	1	0	0	17726.81640625	17726.81640625	17790.640625	5	8	5	5	8	5	5.0	8.0	5.0
1	9	cosmic	-1	1	9	1	711	1	0	1	0	0	17681.146484375	17681.146484375	17928.21484375	5	6	5	5	6	5	5.0	6.0	5.0
1	9	cosmic	-1	1	9	1	712	1	0	1	0	0	17728.33203125	17728.33203125	18578.119140625	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	713	1	0	1	0	0	17717.71484375	17717.71484375	17831.533203125	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	714	1	0	1	0	0	17716.587890625	17716.587890625	18395.916015625	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	715	1	0	1	0	0	17710.412109375	17710.412109375	17037.24609375	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	716	1	0	1	0	0	17682.822265625	17682.822265625	18128.5234375	5	8	5	5	8	5	5.0	8.0	5.0
1	9	cosmic	-1	1	9	1	717	2	0	2	0	1	17671.829189300537	17671.829189300537	18188.16357421875	5	4	5	5	4	5	4.5	3.0	4.0
1	9	cosmic	-1	1	9	1	718	1	0	1	0	0	17720.634765625	17720.634765625	18479.36328125	6	7	5	6	7	5	6.0	7.0	5.0
1	9	cosmic	-1	1	9	1	719	2	0	1	0	0	17722.656564712524	17698.748046875	18482.0703125	6	4	6	6	4	6	6.0	4.0	6.0
1	9	cosmic	-1	1	9	1	720	2	0	2	0	0	17603.744833946228	17603.744833946228	18319.43644309044	4	4	6	4	4	6	4.0	2.5	4.5
1	9	cosmic	-1	1	9	1	721	1	0	1	0	0	17646.654296875	17646.654296875	17911.8203125	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	722	1	0	1	0	0	17630.138671875	17630.138671875	18950.013671875	5	8	6	5	8	6	5.0	8.0	6.0
1	9	cosmic	-1	1	9	1	723	2	0	2	0	0	17643.8620929718	17643.8620929718	18281.74750518799	5	5	3	5	5	3	4.0	3.0	2.5
1	9	cosmic	-1	1	9	1	724	1	0	1	0	0	17652.744140625	17652.744140625	17290.61328125	5	7	5	5	7	5	5.0	7.0	5.0
1	9	cosmic	-1	1	9	1	725	1	0	1	0	0	17684.9609375	17684.9609375	17879.23046875	5	8	5	5	8	5	5.0	8.0	5.0
1	9	cosmic	-1	1	9	1	726	1	0	1	0	0	17654.189453125	17654.189453125	17988.265625	5	7	6	5	7	6	5.0	7.0	6.0
1	9	cosmic	-1	1	9	1	727	1	0	1	0	0	17660.791015625	17660.791015625	18194.58203125	4	7	6	4	7	6	4.0	7.0	6.0
1	9	cosmic	-1	1	9	1	728	1	0	1	0	0	17668.322265625	17668.322265625	17975.634765625	4	7	4	4	7	4	4.0	7.0	4.0
1	9	cosmic	-1	1	9	1	729	1	0	1	0	0	17664.4921875	17664.4921875	18239.103515625	4	7	6	4	7	6	4.0	7.0	6.0
