# PR cluster_id remap for /home/xqian/tmp/cath13/cath13-prod-20260801.zip
# event	bee_idx	pr_cluster_id	img_cluster_id	note	img_constituents(id:npts)
267597	0	5	19	flash-matched	19:5111
267597	0	11	1	NO-FLASH-MATCH (fallback: dominant)	1:7
267597	0	12	10	flash-matched	10:214
267597	0	13	15	NO-FLASH-MATCH (fallback: dominant)	15:20
267597	0	30	19	flash-matched	19:13
267597	0	31	19	flash-matched	19:17
267597	0	32	19	flash-matched	19:6
267597	0	33	19	flash-matched	19:16
267597	0	34	19	flash-matched	19:6
267597	0	35	19	flash-matched	19:18
267597	0	36	19	flash-matched	19:12
267597	0	37	19	flash-matched	19:16
267597	0	38	19	flash-matched	19:8
267597	0	39	19	flash-matched	19:12
267597	0	40	19	flash-matched	19:36
267597	0	41	19	flash-matched	19:12
267597	0	42	19	flash-matched	19:13
267597	0	44	19	flash-matched	19:29
267597	0	45	19	flash-matched	19:25
267597	0	46	19	flash-matched	19:17
267597	0	48	19	flash-matched	19:11
267597	0	49	19	flash-matched	19:9
267597	0	50	19	flash-matched	19:12
267597	0	51	19	flash-matched	19:14
267597	0	52	19	flash-matched	19:24
267597	0	53	19	flash-matched	19:8
267597	0	54	19	flash-matched	19:22
267597	0	55	19	flash-matched	19:14
267597	0	56	19	flash-matched	19:15
267597	0	57	19	flash-matched	19:34
267597	0	58	19	flash-matched	19:7
267597	0	59	19	flash-matched	19:10
267597	0	60	19	flash-matched	19:16
267597	0	61	19	flash-matched	19:8
267597	0	62	19	flash-matched	19:6
267597	0	63	19	flash-matched	19:9
267597	0	65	19	flash-matched	19:10
267597	0	66	19	flash-matched	19:10
267597	0	67	19	flash-matched	19:11
267597	0	68	19	flash-matched	19:13
267597	0	69	19	flash-matched	19:6
267597	0	70	19	flash-matched	19:11
267597	0	71	19	flash-matched	19:16
267597	0	72	19	flash-matched	19:6
267597	0	73	19	flash-matched	19:6
267597	0	74	19	flash-matched	19:9
267597	0	75	19	flash-matched	19:42
267597	0	76	19	flash-matched	19:29
169824	2	18	13	flash-matched	13:2571, 11:1058
169824	2	42	11	flash-matched	11:13
169824	2	43	13	flash-matched	13:12
169824	2	44	13	flash-matched	13:8
169824	2	45	13	flash-matched	13:7
56463	3	14	11	flash-matched	18:3222, 11:1468
56463	3	21	3	NO-FLASH-MATCH (fallback: dominant)	3:11
56463	3	98	11	flash-matched	11:6
56463	3	99	18	NO-FLASH-MATCH (fallback: dominant)	18:6
56463	3	100	18	NO-FLASH-MATCH (fallback: dominant)	18:13
56463	3	101	18	NO-FLASH-MATCH (fallback: dominant)	18:14
56463	3	102	18	NO-FLASH-MATCH (fallback: dominant)	18:8
56463	3	103	18	NO-FLASH-MATCH (fallback: dominant)	18:16
56463	3	104	18	NO-FLASH-MATCH (fallback: dominant)	18:6
56463	3	105	18	NO-FLASH-MATCH (fallback: dominant)	18:12
56463	3	106	18	NO-FLASH-MATCH (fallback: dominant)	18:9
56463	3	107	18	NO-FLASH-MATCH (fallback: dominant)	18:11
56463	3	108	18	NO-FLASH-MATCH (fallback: dominant)	18:6
56463	3	109	18	NO-FLASH-MATCH (fallback: dominant)	18:12
56463	3	110	18	NO-FLASH-MATCH (fallback: dominant)	18:28
56463	3	111	18	NO-FLASH-MATCH (fallback: dominant)	18:8
56463	3	112	18	NO-FLASH-MATCH (fallback: dominant)	18:9
56463	3	113	18	NO-FLASH-MATCH (fallback: dominant)	18:47
59003	4	0	None	NO-BRIDGE	-
59003	4	19	3	flash-matched	3:2100, 26:1756
59003	4	26	4	flash-matched	4:1127
59003	4	56	26	flash-matched	26:8
59003	4	57	26	flash-matched	26:6
59003	4	58	26	flash-matched	26:14
437699	5	11	13	flash-matched	13:3926
437699	5	17	7	NO-FLASH-MATCH (fallback: dominant)	7:17
437699	5	18	12	flash-matched	12:1122
437699	5	80	13	flash-matched	13:14
437699	5	81	13	flash-matched	13:3
437699	5	82	13	flash-matched	13:31
437699	5	83	13	flash-matched	13:24
437699	5	84	13	flash-matched	13:7
437699	5	85	13	flash-matched	13:28
437699	5	86	13	flash-matched	13:43
437699	5	87	13	flash-matched	13:11
437699	5	88	13	flash-matched	13:19
437699	5	89	13	flash-matched	13:8
437699	5	90	13	flash-matched	13:9
437699	5	91	13	flash-matched	13:17
437699	5	92	13	flash-matched	13:9
437699	5	93	13	flash-matched	13:8
437699	5	94	13	flash-matched	13:8
437699	5	95	13	flash-matched	13:11
437699	5	96	13	flash-matched	13:14
437699	5	97	13	flash-matched	13:14
437699	5	98	13	flash-matched	13:94
437699	5	99	13	flash-matched	13:20
406796	7	0	None	NO-BRIDGE	-
406796	7	9	7	flash-matched	7:601
406796	7	16	13	NO-FLASH-MATCH (fallback: dominant)	13:10
406796	7	17	14	flash-matched	14:307
406796	7	51	7	flash-matched	7:8
406796	7	52	7	flash-matched	7:6
406796	7	53	7	flash-matched	7:16
406796	7	54	7	flash-matched	7:14
406796	7	55	7	flash-matched	7:9
406796	7	56	7	flash-matched	7:12
406796	7	57	7	flash-matched	7:11
406796	7	58	7	flash-matched	7:8
406796	7	59	7	flash-matched	7:16
406796	7	60	7	flash-matched	7:30
348691	9	9	19	flash-matched	19:6829
348691	9	14	2	NO-FLASH-MATCH (fallback: dominant)	2:14
348691	9	15	6	flash-matched	6:371
348691	9	28	19	flash-matched	19:20
348691	9	29	19	flash-matched	19:6
348691	9	30	19	flash-matched	19:22
348691	9	31	19	flash-matched	19:15
348691	9	32	19	flash-matched	19:10
348691	9	33	19	flash-matched	19:16
348691	9	34	19	flash-matched	19:13
348691	9	35	19	flash-matched	19:13
348691	9	36	19	flash-matched	19:15
