# PR cluster_id remap for /home/xqian/tmp/campaign0805/nuecc48-cb0805.zip
# event	bee_idx	pr_cluster_id	img_cluster_id	note	img_constituents(id:npts)
388	0	23	7	flash-matched	7:8607
388	0	27	10	flash-matched	10:15
388	0	28	14	flash-matched	14:72
388	0	53	7	flash-matched	7:9
388	0	54	7	flash-matched	7:17
388	0	55	7	flash-matched	7:11
388	0	56	7	flash-matched	7:27
388	0	57	7	flash-matched	7:2
388	0	58	7	flash-matched	7:11
388	0	59	7	flash-matched	7:24
388	0	60	7	flash-matched	7:10
388	0	61	7	flash-matched	7:16
388	0	62	7	flash-matched	7:14
388	0	63	7	flash-matched	7:26
388	0	64	7	flash-matched	7:15
388	0	65	7	flash-matched	7:8
388	0	66	7	flash-matched	7:16
388	0	67	7	flash-matched	7:5
388	0	68	7	flash-matched	7:14
388	0	69	7	flash-matched	7:7
388	0	70	7	flash-matched	7:12
388	0	71	7	flash-matched	7:13
388	0	72	7	flash-matched	7:29
388	0	73	7	flash-matched	7:11
388	0	74	7	flash-matched	7:11
388	0	75	7	flash-matched	7:12
388	0	76	7	flash-matched	7:17
388	0	77	7	flash-matched	7:7
388	0	78	7	flash-matched	7:12
388	0	79	7	flash-matched	7:8
388	0	80	7	flash-matched	7:7
388	0	81	7	flash-matched	7:41
388	0	82	7	flash-matched	7:61
388	0	83	7	flash-matched	7:49
388	0	84	7	flash-matched	7:11
388	0	85	7	flash-matched	7:13
388	0	86	7	flash-matched	7:12
388	0	87	7	flash-matched	7:14
388	0	88	7	flash-matched	7:6
388	0	89	7	flash-matched	7:10
388	0	90	7	flash-matched	7:14
388	0	91	7	flash-matched	7:193
388	0	92	7	flash-matched	7:2626
388	0	93	7	flash-matched	7:15
388	0	94	7	flash-matched	7:48
10550	1	0	None	NO-BRIDGE	-
10550	1	15	2	NO-FLASH-MATCH (fallback: dominant)	2:10
10550	1	16	3	NO-FLASH-MATCH (fallback: dominant)	3:20
10550	1	17	9	NO-FLASH-MATCH (fallback: dominant)	9:9
10550	1	18	10	NO-FLASH-MATCH (fallback: dominant)	10:13
10550	1	26	19	flash-matched	19:32
10550	1	27	19	flash-matched	19:7
10550	1	28	19	flash-matched	19:11
10550	1	29	19	flash-matched	19:16
10550	1	30	19	flash-matched	19:13
10550	1	31	19	flash-matched	19:22
10550	1	32	19	flash-matched	19:18
10550	1	33	19	flash-matched	19:22
10550	1	34	19	flash-matched	19:10
10550	1	35	19	flash-matched	19:9
10550	1	36	19	flash-matched	19:9
10550	1	37	19	flash-matched	19:13
10550	1	38	19	flash-matched	19:17
10550	1	39	19	flash-matched	19:15
10550	1	40	19	flash-matched	19:30
10550	1	41	19	flash-matched	19:12
10550	1	42	19	flash-matched	19:14
10550	1	43	19	flash-matched	19:50
10550	1	44	19	flash-matched	19:16
10550	1	45	19	flash-matched	19:25
10550	1	46	19	flash-matched	19:16
10550	1	47	19	flash-matched	19:78
10550	1	48	19	flash-matched	19:349
10550	1	49	19	flash-matched	19:84
10550	1	50	20	flash-matched	20:18
10550	1	51	20	flash-matched	20:38
10550	1	57	9	NO-FLASH-MATCH (fallback: dominant)	9:7
10550	1	58	10	NO-FLASH-MATCH (fallback: dominant)	10:11
10550	1	59	10	NO-FLASH-MATCH (fallback: dominant)	10:8
10550	1	60	19	flash-matched	19:27
10550	1	61	19	flash-matched	19:185
10550	1	62	19	flash-matched	19:58
30504	2	11	19	flash-matched	19:7317
30504	2	22	14	NO-FLASH-MATCH (fallback: dominant)	14:13
30504	2	41	19	flash-matched	19:39
30504	2	42	19	flash-matched	19:8
30504	2	43	19	flash-matched	19:12
30504	2	44	19	flash-matched	19:11
30504	2	45	19	flash-matched	19:24
30504	2	46	19	flash-matched	19:26
30504	2	47	19	flash-matched	19:8
30504	2	48	19	flash-matched	19:29
30504	2	49	19	flash-matched	19:8
30504	2	50	19	flash-matched	19:22
30504	2	51	19	flash-matched	19:30
30504	2	52	19	flash-matched	19:14
30504	2	53	19	flash-matched	19:13
30504	2	54	19	flash-matched	19:18
30504	2	55	19	flash-matched	19:32
30504	2	56	19	flash-matched	19:12
30504	2	57	19	flash-matched	19:3
30504	2	58	19	flash-matched	19:27
30504	2	59	19	flash-matched	19:18
30504	2	60	19	flash-matched	19:16
30504	2	61	19	flash-matched	19:45
30504	2	62	19	flash-matched	19:54
30504	2	63	19	flash-matched	19:50
30504	2	64	19	flash-matched	19:99
30504	2	65	19	flash-matched	19:95
30504	2	66	19	flash-matched	19:75
30504	2	67	19	flash-matched	19:74
30504	2	68	19	flash-matched	19:53
38856	3	12	5	flash-matched	5:6711
38856	3	19	6	flash-matched	6:137
38856	3	33	5	flash-matched	5:15
38856	3	34	5	flash-matched	5:5
38856	3	35	5	flash-matched	5:21
38856	3	36	5	flash-matched	5:10
38856	3	37	5	flash-matched	5:6
38856	3	38	5	flash-matched	5:58
38856	3	39	5	flash-matched	5:10
38856	3	40	5	flash-matched	5:12
38856	3	41	5	flash-matched	5:11
38856	3	42	5	flash-matched	5:18
38856	3	43	5	flash-matched	5:30
38856	3	44	5	flash-matched	5:77
38856	3	45	5	flash-matched	5:106
38856	3	46	5	flash-matched	5:67
38856	3	59	6	flash-matched	6:34
38856	3	60	6	flash-matched	6:20
38856	3	61	6	flash-matched	6:20
38856	3	62	6	flash-matched	6:17
38856	3	63	6	flash-matched	6:12
38856	3	64	6	flash-matched	6:100
38856	3	65	5	flash-matched	5:78
38856	3	66	5	flash-matched	5:63
42280	4	8	19	flash-matched	19:14525
42280	4	16	3	NO-FLASH-MATCH (fallback: dominant)	3:5
42280	4	17	5	NO-FLASH-MATCH (fallback: dominant)	5:16
42280	4	25	19	flash-matched	19:12
42280	4	26	19	flash-matched	19:16
42280	4	27	19	flash-matched	19:16
42280	4	28	19	flash-matched	19:20
42280	4	29	19	flash-matched	19:12
42280	4	30	19	flash-matched	19:15
42280	4	31	19	flash-matched	19:14
42280	4	33	19	flash-matched	19:14
42280	4	34	19	flash-matched	19:4
42280	4	35	19	flash-matched	19:12
42280	4	36	19	flash-matched	19:30
42280	4	37	19	flash-matched	19:42
42280	4	38	19	flash-matched	19:29
42280	4	39	19	flash-matched	19:50
42280	4	40	19	flash-matched	19:11
42280	4	41	19	flash-matched	19:6
42280	4	42	19	flash-matched	19:45
42280	4	43	19	flash-matched	19:13
42280	4	44	19	flash-matched	19:48
42280	4	45	19	flash-matched	19:31
42280	4	46	19	flash-matched	19:9
42280	4	47	19	flash-matched	19:12
42280	4	48	19	flash-matched	19:16
42280	4	49	19	flash-matched	19:12
42280	4	50	19	flash-matched	19:18
42280	4	51	19	flash-matched	19:23
42280	4	52	19	flash-matched	19:32
42280	4	53	19	flash-matched	19:44
42280	4	54	19	flash-matched	19:185
42280	4	55	19	flash-matched	19:20
42280	4	56	19	flash-matched	19:24
46363	5	0	None	NO-BRIDGE	-
46363	5	19	6	flash-matched	6:9477, 8:121
46363	5	25	13	NO-FLASH-MATCH (fallback: dominant)	13:6
46363	5	26	14	NO-FLASH-MATCH (fallback: dominant)	14:34
46363	5	48	6	flash-matched	6:3
46363	5	49	6	flash-matched	6:15
46363	5	50	6	flash-matched	6:18
46363	5	51	6	flash-matched	6:15
46363	5	52	6	flash-matched	6:20
46363	5	53	6	flash-matched	6:8
46363	5	54	6	flash-matched	6:17
46363	5	55	6	flash-matched	6:31
46363	5	56	6	flash-matched	6:19
46363	5	57	6	flash-matched	6:9
46363	5	58	6	flash-matched	6:2
46363	5	59	6	flash-matched	6:13
46363	5	60	6	flash-matched	6:13
46363	5	61	6	flash-matched	6:8
46363	5	62	6	flash-matched	6:8
46363	5	63	6	flash-matched	6:11
46363	5	64	6	flash-matched	6:12
46363	5	65	6	flash-matched	6:2
46363	5	66	6	flash-matched	6:8
46363	5	67	6	flash-matched	6:7
46363	5	68	6	flash-matched	6:24
46363	5	69	6	flash-matched	6:15
46363	5	70	6	flash-matched	6:15
46363	5	71	6	flash-matched	6:27
46363	5	72	6	flash-matched	6:6
46363	5	73	6	flash-matched	6:32
46363	5	74	6	flash-matched	6:14
46363	5	75	6	flash-matched	6:91
46363	5	76	6	flash-matched	6:10
46363	5	77	6	flash-matched	6:12
46363	5	78	8	flash-matched	8:38
46363	5	79	8	flash-matched	8:13
46363	5	80	8	flash-matched	8:19
46363	5	81	8	flash-matched	8:8
46363	5	82	8	flash-matched	8:15
46363	5	83	8	flash-matched	8:28
