# PR cluster_id remap for /home/xqian/tmp/d123/bee/numu3000_LOST_hits.zip
# event	bee_idx	pr_cluster_id	img_cluster_id	note	img_constituents(id:npts)
59261	1	2	None	NO-BRIDGE	-
59261	1	16	15	flash-matched	15:782
59261	1	20	3	flash-matched	3:11
59261	1	21	6	flash-matched	6:6
59261	1	31	15	flash-matched	15:14
59261	1	32	15	flash-matched	15:15
59261	1	33	15	flash-matched	15:9
59261	1	34	15	flash-matched	15:11
60933	2	19	8	flash-matched	8:1136, 12:292
60933	2	46	8	flash-matched	8:12
60933	2	47	8	flash-matched	8:15
60933	2	48	8	flash-matched	8:12
60933	2	49	8	flash-matched	8:8
60933	2	50	8	flash-matched	8:13
62459	3	17	19	flash-matched	19:2259
62459	3	22	10	flash-matched	10:11
62459	3	49	19	flash-matched	19:8
62459	3	50	19	flash-matched	19:8
62459	3	51	19	flash-matched	19:18
62459	3	52	19	flash-matched	19:58
62459	3	53	10	flash-matched	10:13
65053	4	7	15	flash-matched	15:12
65053	4	22	10	flash-matched	10:869
65053	4	135	9	flash-matched	9:11
65053	4	136	9	flash-matched	9:8
65053	4	137	10	flash-matched	10:169
65053	4	138	10	flash-matched	10:9
65053	4	139	10	flash-matched	10:11
65053	4	140	10	flash-matched	10:11
65053	4	141	10	flash-matched	10:13
65053	4	142	10	flash-matched	10:9
65053	4	143	10	flash-matched	10:44
65999	5	27	13	flash-matched	13:325
65999	5	28	21	flash-matched	21:12
65999	5	85	10	flash-matched	10:12
65999	5	86	10	flash-matched	10:12
65999	5	87	10	flash-matched	10:8
65999	5	90	13	flash-matched	13:2
65999	5	91	13	flash-matched	13:74
65999	5	92	21	flash-matched	21:3
277298	8	21	12	flash-matched	12:1196
277298	8	26	17	flash-matched	17:3
277298	8	57	12	flash-matched	12:17
277298	8	58	12	flash-matched	12:6
277298	8	59	12	flash-matched	12:14
277298	8	60	12	flash-matched	12:5
277298	8	61	12	flash-matched	12:9
281639	9	25	9	flash-matched	9:378
281639	9	28	4	flash-matched	4:16
281639	9	81	9	flash-matched	9:15
281639	9	82	9	flash-matched	9:8
281639	9	83	9	flash-matched	9:9
281639	9	84	9	flash-matched	9:8
281639	9	85	9	flash-matched	9:21
281639	9	86	9	flash-matched	9:10
281639	9	87	9	flash-matched	9:6
281639	9	88	9	flash-matched	9:12
281639	9	89	9	flash-matched	9:47
281639	9	90	9	flash-matched	9:15
281639	9	91	9	flash-matched	9:108
281639	9	92	9	flash-matched	9:87
281639	9	93	9	flash-matched	9:193
281639	9	94	9	flash-matched	9:93
281639	9	95	9	flash-matched	9:6
58006	10	11	19	flash-matched	19:632
58006	10	17	2	flash-matched	2:12
58006	10	18	6	flash-matched	6:30
58006	10	37	19	flash-matched	19:6
58006	10	38	19	flash-matched	19:4
58006	10	39	19	flash-matched	19:14
58006	10	40	19	flash-matched	19:8
58006	10	41	19	flash-matched	19:8
58006	10	42	19	flash-matched	19:7
58006	10	43	19	flash-matched	19:11
58006	10	44	19	flash-matched	19:8
58006	10	45	19	flash-matched	19:12
58006	10	46	19	flash-matched	19:6
58006	10	47	19	flash-matched	19:23
58006	10	48	19	flash-matched	19:54
58006	10	49	19	flash-matched	19:10
58006	10	50	19	flash-matched	19:32
58006	10	51	19	flash-matched	19:11
58006	10	52	19	flash-matched	19:8
58006	10	53	19	flash-matched	19:8
58006	10	54	19	flash-matched	19:30
58006	10	55	19	flash-matched	19:11
58006	10	58	19	flash-matched	19:13
58006	10	59	19	flash-matched	19:371
71642	11	1	None	NO-BRIDGE	-
71642	11	10	13	flash-matched	13:1847, 6:317
71642	11	16	10	flash-matched	10:7
71642	11	29	5	flash-matched	5:19
71642	11	30	5	flash-matched	5:13
71642	11	31	5	flash-matched	5:17
71642	11	32	5	flash-matched	5:14
71642	11	33	5	flash-matched	5:55
71642	11	34	5	flash-matched	5:13
71642	11	35	5	flash-matched	5:18
71642	11	36	5	flash-matched	5:29
71642	11	37	5	flash-matched	5:13
71642	11	38	5	flash-matched	5:14
71642	11	39	5	flash-matched	5:9
71642	11	40	5	flash-matched	5:7
71642	11	41	5	flash-matched	5:13
71642	11	42	5	flash-matched	5:15
71642	11	43	5	flash-matched	5:13
71642	11	44	5	flash-matched	5:13
71642	11	45	5	flash-matched	5:12
71642	11	46	6	flash-matched	6:7
71642	11	47	6	flash-matched	6:11
71642	11	48	6	flash-matched	6:16
71642	11	49	6	flash-matched	6:13
71642	11	50	6	flash-matched	6:8
71642	11	51	6	flash-matched	6:10
71642	11	52	6	flash-matched	6:6
71642	11	53	6	flash-matched	6:5
71642	11	54	6	flash-matched	6:13
71642	11	55	6	flash-matched	6:8
71642	11	56	6	flash-matched	6:7
71642	11	57	6	flash-matched	6:16
71642	11	58	6	flash-matched	6:20
71642	11	59	6	flash-matched	6:6
71642	11	60	6	flash-matched	6:6
71642	11	61	6	flash-matched	6:27
71642	11	62	6	flash-matched	6:145
71642	11	63	13	flash-matched	13:7
71642	11	64	13	flash-matched	13:13
71642	11	65	13	flash-matched	13:25
71642	11	66	13	flash-matched	13:22
71642	11	67	13	flash-matched	13:3
71642	11	68	13	flash-matched	13:16
71642	11	69	13	flash-matched	13:15
71642	11	70	13	flash-matched	13:17
71642	11	71	13	flash-matched	13:14
71642	11	72	13	flash-matched	13:12
71642	11	73	13	flash-matched	13:11
71642	11	74	13	flash-matched	13:24
71642	11	75	13	flash-matched	13:110
71642	11	76	5	flash-matched	5:627
71642	11	77	5	flash-matched	5:14
71642	11	78	6	flash-matched	6:132
71642	11	79	6	flash-matched	6:89
71642	11	80	6	flash-matched	6:131
71642	11	81	6	flash-matched	6:32
71642	11	82	6	flash-matched	6:256
71642	11	83	6	flash-matched	6:11
71642	11	84	13	flash-matched	13:136
71642	11	85	13	flash-matched	13:207
71642	11	86	5	flash-matched	5:7
71642	11	87	5	flash-matched	5:13
161725	14	9	12	flash-matched	12:3145
161725	14	32	12	flash-matched	12:11
161725	14	33	12	flash-matched	12:13
161725	14	34	12	flash-matched	12:13
161725	14	35	12	flash-matched	12:4
161725	14	36	12	flash-matched	12:8
281985	15	19	18	flash-matched	18:1033
281985	15	23	1	flash-matched	1:8
281985	15	56	18	flash-matched	18:31
281985	15	57	18	flash-matched	18:99
281985	15	74	18	flash-matched	18:46
