sample	flavour	cut	n_eff_num	n_eff_den	n_pur_num	n_pur_den	eff	pur_or_rate
cv-c1e	nue	-2.6	4	5	4	21	0.8000	0.1905
cv-c1e	nue	-2.5	4	5	4	21	0.8000	0.1905
cv-c1e	nue	-2.4	4	5	4	21	0.8000	0.1905
cv-c1e	nue	-2.3	4	5	4	21	0.8000	0.1905
cv-c1e	nue	-2.2	4	5	4	21	0.8000	0.1905
cv-c1e	nue	-2.1	4	5	4	21	0.8000	0.1905
cv-c1e	nue	-2.0	4	5	4	21	0.8000	0.1905
cv-c1e	nue	-1.9	4	5	4	20	0.8000	0.2000
cv-c1e	nue	-1.8	4	5	4	20	0.8000	0.2000
cv-c1e	nue	-1.7	4	5	4	19	0.8000	0.2105
cv-c1e	nue	-1.6	4	5	4	19	0.8000	0.2105
cv-c1e	nue	-1.5	4	5	4	19	0.8000	0.2105
cv-c1e	nue	-1.4	4	5	4	18	0.8000	0.2222
cv-c1e	nue	-1.3	4	5	4	17	0.8000	0.2353
cv-c1e	nue	-1.2	4	5	4	17	0.8000	0.2353
cv-c1e	nue	-1.1	4	5	4	17	0.8000	0.2353
cv-c1e	nue	-1.0	4	5	4	17	0.8000	0.2353
cv-c1e	nue	-0.9	4	5	4	17	0.8000	0.2353
cv-c1e	nue	-0.8	4	5	4	17	0.8000	0.2353
cv-c1e	nue	-0.7	4	5	4	17	0.8000	0.2353
cv-c1e	nue	-0.6	4	5	4	16	0.8000	0.2500
cv-c1e	nue	-0.5	4	5	4	16	0.8000	0.2500
cv-c1e	nue	-0.4	4	5	4	16	0.8000	0.2500
cv-c1e	nue	-0.3	4	5	4	16	0.8000	0.2500
cv-c1e	nue	-0.2	4	5	4	16	0.8000	0.2500
cv-c1e	nue	-0.1	4	5	4	16	0.8000	0.2500
cv-c1e	nue	0.0	4	5	4	16	0.8000	0.2500
cv-c1e	nue	0.1	4	5	4	16	0.8000	0.2500
cv-c1e	nue	0.2	4	5	4	13	0.8000	0.3077
cv-c1e	nue	0.3	4	5	4	12	0.8000	0.3333
cv-c1e	nue	0.4	4	5	4	12	0.8000	0.3333
cv-c1e	nue	0.5	4	5	4	12	0.8000	0.3333
cv-c1e	nue	0.6	4	5	4	12	0.8000	0.3333
cv-c1e	nue	0.7	4	5	4	12	0.8000	0.3333
cv-c1e	nue	0.8	4	5	4	11	0.8000	0.3636
cv-c1e	nue	0.9	4	5	4	10	0.8000	0.4000
cv-c1e	nue	1.0	4	5	4	10	0.8000	0.4000
cv-c1e	nue	1.1	4	5	4	10	0.8000	0.4000
cv-c1e	nue	1.2	4	5	4	10	0.8000	0.4000
cv-c1e	nue	1.3	4	5	4	10	0.8000	0.4000
cv-c1e	nue	1.4	4	5	4	10	0.8000	0.4000
cv-c1e	nue	1.5	4	5	4	10	0.8000	0.4000
cv-c1e	nue	1.6	4	5	4	10	0.8000	0.4000
cv-c1e	nue	1.7	4	5	4	10	0.8000	0.4000
cv-c1e	nue	1.8	4	5	4	10	0.8000	0.4000
cv-c1e	nue	1.9	4	5	4	10	0.8000	0.4000
cv-c1e	nue	2.0	4	5	4	10	0.8000	0.4000
cv-c1e	nue	2.1	4	5	4	10	0.8000	0.4000
cv-c1e	nue	2.2	4	5	4	10	0.8000	0.4000
cv-c1e	nue	2.3	4	5	4	10	0.8000	0.4000
cv-c1e	nue	2.4	4	5	4	10	0.8000	0.4000
cv-c1e	nue	2.5	4	5	4	10	0.8000	0.4000
cv-c1e	nue	2.6	4	5	4	9	0.8000	0.4444
cv-c1e	nue	2.7	4	5	4	9	0.8000	0.4444
cv-c1e	nue	2.8	4	5	4	9	0.8000	0.4444
cv-c1e	nue	2.9	4	5	4	9	0.8000	0.4444
cv-c1e	nue	3.0	4	5	4	9	0.8000	0.4444
cv-c1e	nue	3.1	4	5	4	9	0.8000	0.4444
cv-c1e	nue	3.2	4	5	4	9	0.8000	0.4444
cv-c1e	nue	3.3	4	5	4	9	0.8000	0.4444
cv-c1e	nue	3.4	4	5	4	9	0.8000	0.4444
cv-c1e	nue	3.5	4	5	4	8	0.8000	0.5000
cv-c1e	nue	3.6	4	5	4	7	0.8000	0.5714
cv-c1e	nue	3.7	4	5	4	7	0.8000	0.5714
cv-c1e	nue	3.8	4	5	4	7	0.8000	0.5714
cv-c1e	nue	3.9	4	5	4	7	0.8000	0.5714
cv-c1e	nue	4.0	4	5	4	7	0.8000	0.5714
cv-c1e	nue	4.1	4	5	4	7	0.8000	0.5714
cv-c1e	nue	4.2	4	5	4	7	0.8000	0.5714
cv-c1e	nue	4.3	4	5	4	7	0.8000	0.5714
cv-c1e	nue	4.4	4	5	4	7	0.8000	0.5714
cv-c1e	nue	4.5	4	5	4	7	0.8000	0.5714
cv-c1e	nue	4.6	4	5	4	7	0.8000	0.5714
cv-c1e	nue	4.7	4	5	4	7	0.8000	0.5714
cv-c1e	nue	4.8	4	5	4	7	0.8000	0.5714
cv-c1e	nue	4.9	4	5	4	7	0.8000	0.5714
cv-c1e	nue	5.0	4	5	4	6	0.8000	0.6667
cv-c1e	nue	5.1	4	5	4	6	0.8000	0.6667
cv-c1e	nue	5.2	4	5	4	6	0.8000	0.6667
cv-c1e	nue	5.3	4	5	4	6	0.8000	0.6667
cv-c1e	nue	5.4	4	5	4	6	0.8000	0.6667
cv-c1e	nue	5.5	4	5	4	6	0.8000	0.6667
cv-c1e	nue	5.6	4	5	4	6	0.8000	0.6667
cv-c1e	nue	5.7	4	5	4	6	0.8000	0.6667
cv-c1e	nue	5.8	4	5	4	6	0.8000	0.6667
cv-c1e	nue	5.9	4	5	4	6	0.8000	0.6667
cv-c1e	nue	6.0	4	5	4	5	0.8000	0.8000
cv-c1e	nue	6.1	4	5	4	5	0.8000	0.8000
cv-c1e	nue	6.2	4	5	4	5	0.8000	0.8000
cv-c1e	nue	6.3	4	5	4	5	0.8000	0.8000
cv-c1e	nue	6.4	4	5	4	5	0.8000	0.8000
cv-c1e	nue	6.5	4	5	4	5	0.8000	0.8000
cv-c1e	nue	6.6	4	5	4	5	0.8000	0.8000
cv-c1e	nue	6.7	4	5	4	5	0.8000	0.8000
cv-c1e	nue	6.8	4	5	4	5	0.8000	0.8000
cv-c1e	nue	6.9	4	5	4	5	0.8000	0.8000
cv-c1e	nue	7.0	4	5	4	5	0.8000	0.8000
cv-c1e	nue	7.1	4	5	4	5	0.8000	0.8000
cv-c1e	nue	7.2	4	5	4	5	0.8000	0.8000
cv-c1e	nue	7.3	4	5	4	5	0.8000	0.8000
cv-c1e	nue	7.4	4	5	4	4	0.8000	1.0000
cv-c1e	nue	7.5	4	5	4	4	0.8000	1.0000
cv-c1e	nue	7.6	4	5	4	4	0.8000	1.0000
cv-c1e	nue	7.7	4	5	4	4	0.8000	1.0000
cv-c1e	nue	7.8	4	5	4	4	0.8000	1.0000
cv-c1e	nue	7.9	4	5	4	4	0.8000	1.0000
cv-c1e	nue	8.0	4	5	4	4	0.8000	1.0000
cv-c1e	nue	8.1	4	5	4	4	0.8000	1.0000
cv-c1e	nue	8.2	4	5	4	4	0.8000	1.0000
cv-c1e	nue	8.3	4	5	4	4	0.8000	1.0000
cv-c1e	nue	8.4	4	5	4	4	0.8000	1.0000
cv-c1e	nue	8.5	4	5	4	4	0.8000	1.0000
cv-c1e	nue	8.6	4	5	4	4	0.8000	1.0000
cv-c1e	nue	8.7	4	5	4	4	0.8000	1.0000
cv-c1e	nue	8.8	4	5	4	4	0.8000	1.0000
cv-c1e	nue	8.9	4	5	4	4	0.8000	1.0000
cv-c1e	nue	9.0	4	5	4	4	0.8000	1.0000
cv-c1e	nue	9.1	4	5	4	4	0.8000	1.0000
cv-c1e	nue	9.2	4	5	4	4	0.8000	1.0000
cv-c1e	nue	9.3	4	5	4	4	0.8000	1.0000
cv-c1e	nue	9.4	4	5	4	4	0.8000	1.0000
cv-c1e	nue	9.5	4	5	4	4	0.8000	1.0000
cv-c1e	nue	9.6	4	5	4	4	0.8000	1.0000
cv-c1e	nue	9.7	4	5	4	4	0.8000	1.0000
cv-c1e	nue	9.8	4	5	4	4	0.8000	1.0000
cv-c1e	nue	9.9	4	5	4	4	0.8000	1.0000
cv-c1e	nue	10.0	4	5	4	4	0.8000	1.0000
cv-c1e	nue	10.1	4	5	4	4	0.8000	1.0000
cv-c1e	nue	10.2	4	5	4	4	0.8000	1.0000
cv-c1e	nue	10.3	4	5	4	4	0.8000	1.0000
cv-c1e	nue	10.4	4	5	4	4	0.8000	1.0000
cv-c1e	nue	10.5	4	5	4	4	0.8000	1.0000
cv-c1e	nue	10.6	4	5	4	4	0.8000	1.0000
cv-c1e	nue	10.7	4	5	4	4	0.8000	1.0000
cv-c1e	nue	10.8	4	5	4	4	0.8000	1.0000
cv-c1e	nue	10.9	4	5	4	4	0.8000	1.0000
cv-c1e	nue	11.0	4	5	4	4	0.8000	1.0000
cv-c1e	nue	11.1	4	5	4	4	0.8000	1.0000
cv-c1e	nue	11.2	3	5	3	3	0.6000	1.0000
cv-c1e	nue	11.3	3	5	3	3	0.6000	1.0000
cv-c1e	nue	11.4	3	5	3	3	0.6000	1.0000
cv-c1e	nue	11.5	3	5	3	3	0.6000	1.0000
cv-c1e	nue	11.6	3	5	3	3	0.6000	1.0000
cv-c1e	nue	11.7	3	5	3	3	0.6000	1.0000
cv-c1e	nue	11.8	3	5	3	3	0.6000	1.0000
cv-c1e	nue	11.9	2	5	2	2	0.4000	1.0000
cv-c1e	nue	12.0	1	5	1	1	0.2000	1.0000
cv-c1e	nue	12.1	1	5	1	1	0.2000	1.0000
cv-c1e	nue	12.2	1	5	1	1	0.2000	1.0000
cv-c1e	nue	12.3	1	5	1	1	0.2000	1.0000
cv-c1e	nue	12.4	0	5	0	0	0.0000	
cv-c1e	nue	12.5	0	5	0	0	0.0000	
cv-c1e	nue	12.6	0	5	0	0	0.0000	
cv-c1e	nue	12.7	0	5	0	0	0.0000	
cv-c1e	nue	12.8	0	5	0	0	0.0000	
cv-c1e	nue	12.9	0	5	0	0	0.0000	
cv-c1e	nue	13.0	0	5	0	0	0.0000	
cv-c1e	nue	13.1	0	5	0	0	0.0000	
cv-c1e	nue	13.2	0	5	0	0	0.0000	
cv-c1e	nue	13.3	0	5	0	0	0.0000	
cv-c1e	nue	13.4	0	5	0	0	0.0000	
cv-c1e	nue	13.5	0	5	0	0	0.0000	
cv-c1e	nue	13.6	0	5	0	0	0.0000	
cv-c1e	nue	13.7	0	5	0	0	0.0000	
cv-c1e	nue	13.8	0	5	0	0	0.0000	
cv-c1e	nue	13.9	0	5	0	0	0.0000	
cv-c1e	nue	14.0	0	5	0	0	0.0000	
cv-c1e	nue	14.1	0	5	0	0	0.0000	
cv-c1e	nue	14.2	0	5	0	0	0.0000	
cv-c1e	nue	14.3	0	5	0	0	0.0000	
cv-c1e	nue	14.4	0	5	0	0	0.0000	
cv-c1e	nue	14.5	0	5	0	0	0.0000	
cv-c1e	nue	14.6	0	5	0	0	0.0000	
cv-c1e	nue	14.7	0	5	0	0	0.0000	
cv-c1e	nue	14.8	0	5	0	0	0.0000	
cv-c1e	nue	14.9	0	5	0	0	0.0000	
cv-c1e	nue	15.0	0	5	0	0	0.0000	
